id,name,ra,dec,mag,dist_ly,spect,con
66982,HR 5179,13.770435,41.088746,5.88,171.4,A5V,CVn
71127,HR 5439,14.592079,-41.517436,5.88,366.9,B6V,Cen
73083,18 Lib,14.98155,-11.144014,5.88,310.0,K3III-IV,Lib
73265,HR 5585,15.020303,-38.058398,5.88,390.6,K2/K3III,Cen
74068,ω Oct,15.185777,-84.787812,5.88,317.0,B9.5V,Oct
74672,HR 5690,15.307257,-0.461234,5.88,726.4,K5III,Ser
82921,HR 6308,16.999363,-25.092198,5.88,540.9,M1/M2III,Oph
87189,HR 6647,17.870461,-34.799196,5.88,842.8,B6Ib,Sco
90633,HR 6966,18.546154,23.616801,5.88,753.2,K5III,Her
90648,HR 6899,18.548704,-73.965596,5.88,354.9,K0III,Pav
93718,HR 7275,19.140507,52.425731,5.88,231.6,K1IV,Cyg
94335,HR 7302,19.256905,30.526381,5.88,1269.1,M0III,Lyr
97472,57 Sgr,19.870001,-19.044991,5.88,377.9,K0III,Sgr
98297,HR 7656,20.029086,24.800423,5.88,1080.0,B4V,Vul
103836,HR 8099,21.10649,71.431797,5.88,158.9,F3IV,Cep
106889,44 Cap,21.717888,-14.399709,5.88,435.5,A9/F0V,Cap
109626,HR 8506,22.274039,57.220238,5.88,616.6,G8III,Cep
110911,HR 8588,22.54066,39.779733,5.88,683.8,A6V,Lac
111045,60 Aqr,22.567476,-1.57427,5.88,347.7,G6III,Aqr
111580,HR 8623,22.672866,-30.658871,5.88,693.9,K2/K3III,PsA
114004,HR 8813,23.162397,-28.088572,5.88,649.7,K2III,Scl
1626,HR 78,0.340111,30.935614,5.89,521.0,B7V,And
2897,53 Psc,0.613142,15.231725,5.89,1038.7,B2.5IV,Psc
3163,HR 176,0.673659,-59.454604,5.89,81.4,G1V,Tuc
8982,HR 556,1.9318,37.277786,5.89,921.3,K5III,And
9288,HR 577,1.993244,21.05857,5.89,391.1,K0III-IV,Ari
9334,112 Psc,2.002544,3.097015,5.89,109.3,G2IV,Psc
11007,HR 693,2.368051,-17.662169,5.89,442.5,K2III,Cet
11354,HR 713,2.443115,-20.042617,5.89,274.3,K2III,Cet
11521,13 Tri,2.480139,29.93176,5.89,102.4,G0V,Tri
13088,HR 830,2.81275,25.188064,5.89,397.3,A0V,Ari
13914,HR 886,2.99441,41.032941,5.89,648.4,K2,Per
14466,HR 922,3.121947,64.057594,5.89,618.9,B9V,Cas
18688,HR 1238,4.013545,18.194,5.89,139.9,F4V...,Tau
19236,HR 1280,4.133171,17.339897,5.89,401.7,K5III,Tau
24105,HR 1687,5.18866,-2.490782,5.89,122.7,F5V,Ori
28067,HR 2076,5.947069,11.521058,5.89,308.6,K2III,Ori
28199,59 Ori,5.973456,1.837108,5.89,364.4,A5me del Del,Ori
36925,HR 2918,7.609641,5.862171,5.89,128.2,G0V,CMi
37645,HR 3011,7.74283,-37.942917,5.89,672.5,B8V,Pup
38158,HR 3071,7.839957,-50.509468,5.89,246.2,K2III,Pup
40760,30 Lyn,8.340564,57.743278,5.89,105.5,F4V,Lyn
40965,HR 3300,8.381991,-52.12373,5.89,228.4,A0V,Vel
41558,HR 3303,8.496182,67.297441,5.89,319.8,G8III,UMa
41889,HR 3378,8.562077,4.757,5.89,1647.3,G5III,Hya
43002,50 Cnc,8.782227,12.109952,5.89,176.0,A1V,Cnc
44155,HR 3610,9.019027,-68.683916,5.89,707.5,M1III,Vol
44179,66 Cnc,9.023369,32.252296,5.89,466.6,A2V,Cnc
50715,27 LMi,10.385091,33.908145,5.89,242.3,A6V,LMi
51893,HR 4173,10.63407,-57.256309,5.89,1006.7,B3IV,Car
54378,HR 4336,11.160699,43.207736,5.89,548.2,M2III,UMa
56119,HR 4448,11.538888,-66.961823,5.89,306.5,K1IIICN...,Mus
57930,HR 4563,11.916672,-63.27918,5.89,,A3Ib,Cen
58545,HR 4597,12.043815,-69.192288,5.89,344.8,B9V,Mus
58683,2 Com,12.071277,21.459153,5.89,329.5,F0IV-V,Com
62734,κ Cru,12.896923,-60.376244,5.89,,B5Ia,Cru
62833,HR 4903,12.916269,-44.151968,5.89,130.8,G2IV,Cen
65036,64 Vir,13.369358,5.154764,5.89,215.0,A2m,Vir
67392,HR 5215,13.85256,34.664399,5.89,678.1,M2III,CVn
69271,HR 5317,14.227997,-0.845463,5.89,193.7,F7Vw,Vir
72206,HR 5519,14.810569,-36.634697,5.89,514.4,M5III,Cen
75336,HR 5713,15.437389,-68.309167,5.89,342.6,K0III,TrA
77206,HR 5880,15.80956,28.156749,5.89,,C00 (F8pe),CrB
79117,HR 6050,16.196556,42.374569,5.89,632.1,K4II+...,Her
79970,HR 6085,16.374741,-43.912051,5.89,942.6,G2Ib,Nor
81460,η TrA,16.689756,-68.296123,5.89,661.6,B7IV,TrA
84242,HR 6414,17.275477,1.210545,5.89,653.6,B5Vnn,Oph
85984,HR 6547,17.624253,-50.059702,5.89,332.1,K0III-IV,Ara
88195,9 Sgr,18.064568,-24.36073,5.89,,O6,Sgr
91830,5 Aql,18.77461,-0.961692,5.89,364.8,A2m,Aql
92025,HR 7086,18.814829,19.32872,5.89,285.9,A1V,Her
92811,HR 7174,18.967194,38.266188,5.89,578.3,B7IV,Lyr
93279,HR 7161,19.058242,-68.755544,5.89,183.6,F8V,Pav
95716,HR 7421,19.522672,26.617171,5.89,197.4,K0III-IV,Vul
95932,HR 7422,19.569024,-40.034638,5.89,423.0,A5IV-III,Sgr
96314,HR 7484,19.644769,54.973793,5.89,133.3,F6Vasv,Cyg
96921,υ Aql,19.761096,7.613158,5.89,174.9,A3IV,Aql
100757,HR 7843,20.490863,56.06819,5.89,867.4,B9Vn,Cyg
101515,HR 7812,20.638501,-81.289063,5.89,638.3,K5III,Oct
103128,HR 8018,20.96129,-16.031539,5.89,178.9,A2/A3III,Cap
104929,HR 8157,21.322828,38.237473,5.89,2160.0,F2Ib,Cyg
112475,HR 8736,22.850818,85.373739,5.89,434.9,K5,Cep
114383,HR 8844,23.243622,74.231268,5.89,453.0,A0V,Cep
116487,HR 8979,23.685809,-11.680655,5.89,349.2,K0III,Aqr
116552,HR 8983,23.699081,7.250546,5.89,324.2,A3Vn,Psc
330,9 Cas,0.070462,62.287664,5.90,,A1III,Cas
3186,HR 174,0.678437,-4.351841,5.90,471.3,K0III,Cet
3449,λ Scl,0.736683,-38.421686,5.90,338.7,K1III,Scl
3825,HR 228,0.82054,-24.136672,5.90,188.9,K0III,Cet
7307,HR 446,1.571279,37.237146,5.90,467.9,B9IV,And
7345,HR 450,1.580296,18.460512,5.90,532.1,M2III,Psc
11075,HR 701,2.381852,-51.092129,5.90,198.5,A5V,Eri
19028,39 Tau,4.088958,22.008905,5.90,55.2,G5V,Tau
20821,76 Tau,4.473167,14.740974,5.90,187.8,F0IV,Tau
24237,HR 1697,5.213369,-6.05719,5.90,469.3,G7III,Ori
27904,HR 2046,5.916387,31.701496,5.90,277.1,A5IV,Aur
28271,HR 2081,5.989384,49.92454,5.90,1072.9,G5III,Aur
28751,39 Aur,6.084276,42.981635,5.90,162.2,F3V,Aur
33285,HR 2589,6.940509,9.956578,5.90,454.3,B8Vn,Mon
34888,HR 2732,7.237644,-9.947533,5.90,1874.5,K3III,Mon
35379,HR 2778,7.322881,2.740694,5.90,637.0,G9III,CMi
36042,HR 2856,7.44513,-34.140692,5.90,1032.1,B4V,Pup
36536,HR 2883,7.534934,-8.881326,5.90,91.1,F5V,Mon
37887,HR 3023,7.786821,-22.51951,5.90,1639.0,B1/B2V,Pup
39140,HR 3154,8.027091,-37.28372,5.90,573.2,A3IV,Pup
42495,HR 3453,8.684812,-48.92268,5.90,1976.7,B1.5V,Vel
43769,HR 3546,8.941814,40.201474,5.90,235.5,F3III,Lyn
46328,HR 3783,9.47516,-66.701877,5.90,253.2,A0V,Car
47409,HR 3850,9.693087,31.277817,5.90,772.9,K6III,Leo
48382,HR 3915,9.895257,5.958573,5.90,929.2,M2III,Sex
51408,33 LMi,10.530937,32.379554,5.90,254.4,A0IV,LMi
53375,HR 4274,10.952183,-50.765018,5.90,335.9,A7Vni,Vel
55085,76 Leo,11.315266,1.650395,5.90,294.4,K0III:,Leo
57433,HR 4531,11.810753,14.28421,5.90,194.8,F0V,Leo
59846,13 Vir,12.311199,-0.787184,5.90,373.6,A5Vn,Vir
64310,HR 4985,13.223156,-50.699829,5.90,366.1,B9V,Cen
67875,92 Vir,13.941077,1.050581,5.90,294.4,A8V,Vir
71345,HR 5462,14.637219,18.298379,5.90,322.9,K2III:,Boo
72070,HR 5508,14.784747,-38.290639,5.90,501.0,K3III,Cen
72860,HR 5567,14.937008,14.446266,5.90,597.4,A0V,Boo
74158,HR 5654,15.201184,18.976031,5.90,723.2,M4III,Ser
75467,HR 5755,15.464287,60.670217,5.90,638.3,K5III,Dra
78637,HR 5988,16.101772,-23.606315,5.90,526.1,B8V,Sco
85150,HR 6478,17.453462,-50.63037,5.90,2965.1,B9II,Ara
90206,HR 6907,18.463745,-29.816865,5.90,119.4,F8V,Sgr
96814,HR 7545,19.738446,69.337065,5.90,430.9,A2III,Dra
98215,HR 7648,20.016383,8.557735,5.90,692.5,K5III,Aql
100741,42 Cyg,20.488997,36.454729,5.90,2588.5,A1Ib,Cyg
114045,HR 8818,23.16937,-40.591547,5.90,918.8,M4III,Gru
119548,HD 218641,23.165305,-22.457364,5.90,155.3,A3 (IV),Aqr
8388,HR 527,1.807227,3.685447,5.91,321.0,G9III,Psc
10416,HR 659,2.242208,-41.166765,5.91,344.8,G9III,Phe
11838,λ For,2.551952,-34.649967,5.91,364.8,K0/K1III,For
12149,HR 756,2.615879,38.733581,5.91,176.7,F5V,And
14075,49 Ari,3.031706,26.462354,5.91,209.9,A3m,Ari
15475,59 Ari,3.332166,27.071134,5.91,219.3,G8IV,Ari
16477,HR 1074,3.544449,35.461729,5.91,2203.8,B1V,Per
17553,HR 1159,3.769267,6.80352,5.91,335.2,G9III,Tau
17576,σ For,3.774286,-29.338157,5.91,329.5,A2V,For
17763,HR 1182,3.810821,0.227857,5.91,486.8,K3III,Eri
20330,HR 1342,4.364392,56.506317,5.91,316.3,A3V,Cam
20367,HR 1370,4.372981,20.821416,5.91,2329.7,M0III,Tau
21399,HR 1440,4.606727,64.261602,5.91,440.8,A1V,Cam
23353,HR 1618,5.030654,0.722112,5.91,473.4,K0,Ori
29606,HR 2222,6.252353,13.851098,5.91,1194.7,B1V,Ori
33334,HR 2586,6.950145,33.681039,5.91,422.5,G5III,Gem
34705,26 CMa,7.203393,-25.942588,5.91,838.4,B2IV/V,CMa
35412,HR 2779,7.329901,7.142947,5.91,173.9,F8V,CMi
39882,HR 3175,8.167719,58.248242,5.91,858.3,K4III:,Lyn
42053,HR 3395,8.597493,6.62022,5.91,81.9,F8V,Cnc
42333,HR 3408,8.654898,52.711623,5.91,521.9,K1III:,UMa
46350,HR 3776,9.479763,-62.273134,5.91,502.6,K1III,Car
46601,ζ Ant,9.525601,-31.871831,5.91,383.7,A9IV,Ant
49671,17 Sex,10.168761,-8.40817,5.91,596.3,A1V,Sex
49962,HR 4015,10.229427,-40.346056,5.91,480.3,K1III,Ant
51461,HR 4139,10.54267,-44.618508,5.91,397.3,G6/G8III,Vel
53103,HR 4243,10.891986,69.853881,5.91,144.4,G9IV,UMa
53268,55 Leo,10.928444,0.736922,5.91,146.3,F2III,Leo
53294,56 Leo,10.933742,6.185371,5.91,388.7,M5IIIvar,Leo
59335,HR 4644,12.206106,-62.950773,5.91,,B9Ia,Cru
60123,HR 4702,12.365953,-56.374385,5.91,2265.0,K4III + (F),Cru
61910,HR 4837,12.727236,-1.576996,5.91,218.5,G8IIIp,Vir
62664,HR 4885,12.884502,-54.952473,5.91,413.4,K3III,Cen
64023,HR 4962,13.163291,16.848611,5.91,672.5,K5III,Com
64042,17 CVn,13.167563,38.498981,5.91,206.4,A9III-IV,CVn
64261,HR 4977,13.21355,-66.226747,5.91,296.0,A0V(n),Mus
64375,HR 4988,13.236699,-58.683937,5.91,356.1,K0/K1III,Cen
66245,HR 5121,13.623189,-46.427879,5.91,412.3,B8V,Cen
66691,HR 5184,13.71093,78.064437,5.91,328.5,G7III:,UMi
67568,HR 5229,13.886192,28.648131,5.91,214.4,A7V,CVn
70889,26 Boo,14.542374,22.260059,5.91,176.2,F2IV,Boo
72212,HR 5500,14.812377,-66.593563,5.91,1405.8,B2.5V,Cir
72546,HR 5527,14.876462,-63.809827,5.91,1647.3,F8II + A/F,Cir
73123,HR 5584,14.989754,4.567761,5.91,701.4,M1III,Vir
73280,HR 5608,15.024195,60.204453,5.91,344.8,A4V,Dra
78507,HR 5975,16.076899,-37.862951,5.91,123.5,F3V,Lup
79355,HR 6044,16.239546,-33.011088,5.91,569.2,K0III,Sco
82099,HR 6246,16.826294,13.261141,5.91,326.5,A1V,Her
82420,HR 6251,16.900106,-57.909507,5.91,709.0,M0III,Ara
83221,HR 6341,17.060917,13.605346,5.91,250.3,A1V,Her
83234,HR 6327,17.064146,-38.152572,5.91,211.0,F3V,Sco
84451,HR 6426,17.315842,-34.989792,5.91,22.3,K4V,Sco
84789,HR 6456,17.381874,-37.220786,5.91,369.0,K1III,Sco
87220,HR 6667,17.876512,1.305014,5.91,367.7,K5III,Oph
91846,HR 7084,18.778634,52.98796,5.91,1294.3,B2.5V,Dra
92639,HR 7128,18.93352,-23.173751,5.91,635.8,B6III,Sgr
92886,10 Aql,18.979701,13.906648,5.91,255.6,F0spe...,Aql
94261,HR 7281,19.244319,-45.193527,5.91,297.9,G8III,CrA
94743,HR 7356,19.337783,57.645129,5.91,789.7,M1III,Dra
95161,HR 7360,19.41779,-29.309359,5.91,297.9,K3III,Sgr
97287,HR 7537,19.837238,-47.557392,5.91,1331.3,M1III,Tel
97464,HR 7591,19.868658,47.931795,5.91,1664.1,B2III,Cyg
99213,20 Vul,20.200195,26.478806,5.91,805.3,B7Ve...,Vul
99696,HR 7783,20.291918,66.853687,5.91,57.3,G3V,Dra
101542,HR 7895,20.643053,23.680494,5.91,2038.5,K0II-III+..,Vul
102027,HR 7944,20.739457,56.488405,5.91,1098.2,M3III,Cep
102156,17 Cap,20.769441,-21.514032,5.91,263.7,A1V,Cap
103770,HR 8112,21.09145,78.126392,5.91,402.7,B8Vn,Cep
112419,14 Lac,22.839381,41.953394,5.91,1136.4,B3IV:var,Lac
112814,HR 8718,22.917399,37.076827,5.91,127.3,F5II,Lac
114068,6 And,23.174235,43.544232,5.91,90.2,F5IV,And
115957,14 Psc,23.569171,-1.247567,5.91,211.8,A2m,Psc
3752,62 Psc,0.804836,7.299928,5.92,579.3,G8III,Psc
4951,HR 292,1.06028,61.074823,5.92,2001.0,F0II,Cas
6550,HR 404,1.405695,-6.914656,5.92,152.1,F4V,Cet
6617,HR 420,1.418136,-64.369478,5.92,903.5,M0III,Hyi
7002,HR 436,1.506362,-26.207851,5.92,449.9,K2III,Scl
8571,HR 534,1.84777,11.043378,5.92,137.0,F2Vw,Ari
13192,η For,2.837438,-35.843636,5.92,449.9,K0III,For
14808,HR 906,3.195229,81.47071,5.92,202.8,A7III-IV,Cep
14877,HR 968,3.207146,-44.41966,5.92,138.6,F3V+...,Eri
23391,HR 1635,5.039668,-31.771333,5.92,311.5,K2III,Cae
25407,HR 1795,5.44689,34.39181,5.92,2104.2,A1p,Aur
26044,HR 1874,5.567791,-1.470253,5.92,683.8,K5III,Ori
27896,57 Ori,5.915746,19.749614,5.92,1822.1,B2V,Ori
30913,HR 2367,6.503132,-10.081511,5.92,1042.0,K0,Mon
30964,HR 2380,6.512858,-27.769575,5.92,1230.8,B3IV/V,CMa
32280,HR 2500,6.756378,-31.793661,5.92,79.5,F7V,CMa
32377,16 Mon,6.775671,8.587153,5.92,858.3,B2.5V,Mon
37258,HR 2960,7.670425,-19.660861,5.92,622.4,K0III,Pup
40766,Piautos,8.34226,24.022314,5.92,457.4,B9.5V,Cnc
40964,HR 3288,8.381693,-7.54312,5.92,1289.2,M1III,Hya
41882,HR 3389,8.560676,-38.848815,5.92,834.2,B5III,Vel
42146,36 Cnc,8.61827,9.65558,5.92,488.3,A3V,Cnc
43466,HR 3539,8.877391,-48.359097,5.92,1038.7,B3Vn,Vel
45138,HR 3670,9.226239,-47.338407,5.92,509.6,B9V,Vel
46764,HR 3810,9.557237,-22.863883,5.92,261.8,B9.5V,Hya
52709,HR 4224,10.811266,-1.958896,5.92,546.3,M2III,Sex
62366,HR 4892,12.81855,83.417832,5.92,401.2,A0V,Cam
64185,HR 4966,13.197612,-69.942017,5.92,137.3,F3IV/V,Mus
66038,HR 5106,13.577903,-13.214324,5.92,483.2,A0V,Vir
66666,HR 5203,13.706379,82.752408,5.92,399.7,G9III,Cam
66998,HR 5180,13.771964,38.503626,5.92,426.3,G9III,CVn
67079,HR 5175,13.791005,-50.249291,5.92,211.5,A3m...,Cen
68115,HR 5251,13.988187,-50.369647,5.92,346.2,G8/K0III,Cen
73188,HR 5547,15.003147,-77.16055,5.92,762.0,G8II,Aps
80744,HR 6170,16.540463,60.823323,5.92,371.1,A2V,Dra
81479,39 Her,16.693527,26.91688,5.92,142.7,F2III,Her
98072,HR 7646,19.989006,45.772541,5.92,453.0,A5III,Cyg
103028,HR 8026,20.940526,49.195847,5.92,765.6,G8II-III,Cyg
104630,HR 8168,21.261779,77.012296,5.92,950.9,K5III,Cep
107852,HR 8352,21.919823,-61.886608,5.92,151.6,F1III,Ind
110186,HR 8530,22.392264,-7.194421,5.92,466.6,G6V,Aqr
111713,HR 8642,22.699293,14.516393,5.92,277.1,K0III:,Peg
114559,HR 8846,23.277719,-44.489166,5.92,291.0,K1III,Gru
635,HR 12,0.129693,-22.50856,5.93,255.6,A1V,Cet
2605,HR 135,0.552879,54.894985,5.93,372.3,K0III,Cas
5582,34 Cet,1.195419,-2.251079,5.93,560.4,K4III,Cet
13439,ψ For,2.892885,-38.437004,5.93,190.8,F5V,For
13445,HR 862,2.893144,-22.376308,5.93,364.0,G8/K0III,Eri
14002,HR 902,3.012261,10.870388,5.93,526.1,K6,Ari
14967,HR 956,3.223297,48.176953,5.93,380.1,G9III,Per
15319,HR 993,3.300717,-28.797075,5.93,203.2,F3V+...,For
15990,HR 1045,3.43959,-27.317479,5.93,451.7,K0III,For
16317,HR 1067,3.512617,6.188703,5.93,502.6,G8III,Tau
18155,HR 1216,3.892587,-46.893674,5.93,351.1,K3III,Hor
18676,HR 1246,4.011292,-30.490697,5.93,351.5,A1V,Eri
23964,HR 1670,5.162524,28.030461,5.93,171.6,A5m,Tau
25726,HR 1832,5.507268,15.360449,5.93,253.0,A3Vn,Ori
26697,HR 1955,5.684888,0.337753,5.93,156.4,F0IV,Ori
27183,26 Cam,5.775106,56.115575,5.93,198.3,A4Vn,Cam
27668,HR 2072,5.872276,-57.156191,5.93,432.6,F7IV,Pic
28719,HR 2158,6.077811,-45.078932,5.93,87.7,F4V,Pup
29123,HR 2169,6.15901,22.190262,5.93,2064.3,K4III,Gem
31369,HR 2406,6.588221,9.988335,5.93,1531.3,K4III,Mon
33928,HR 2643,7.058457,29.337081,5.93,62.4,G4V,Gem
35208,HR 2737,7.2927,52.131071,5.93,598.5,K1III:,Lyn
36940,HR 2894,7.613067,55.75506,5.93,266.5,K2III,Lyn
37034,HR 2914,7.631628,48.773842,5.93,254.0,A5m,Lyn
37321,HR 2951,7.682922,23.018527,5.93,1524.1,K5,Gem
37841,51 Cam,7.777793,65.455676,5.93,328.5,K2III:,Cam
45330,HR 3645,9.264639,72.946326,5.93,287.4,F0III,UMa
49024,HR 3960,10.033361,-60.42089,5.93,,A9IV,Car
50740,25 Sex,10.390688,-4.074035,5.93,339.7,B9p Si(CrSr),Sex
50847,HR 4095,10.416516,-58.576303,5.93,313.0,F2III,Car
53239,HR 4271,10.921456,-60.517003,5.93,304.8,K0III,Car
55707,κ Crt,11.452644,-12.356749,5.93,228.6,F4III-IV,Crt
57984,HR 4565,11.927814,-28.477103,5.93,547.2,K4III,Hya
62963,HR 4907,12.942142,-72.185212,5.93,575.2,G8III,Mus
63485,HR 4930,13.051487,-71.475729,5.93,1000.5,B1.5IIIne,Mus
68450,HR 5266,14.057371,-56.213434,5.93,545.4,K2III,Cen
69772,HR 5357,14.323302,-37.002907,5.93,239.6,A1V,Cen
71533,HR 5473,14.678442,13.534325,5.93,165.7,F0V,Boo
76190,τ Ser,15.608121,16.119085,5.93,169.8,F3V,Ser
76850,HR 5846,15.739633,-41.819089,5.93,469.3,A0V + B,Lup
78304,HR 5981,16.034877,52.915917,5.93,811.3,K5III,Dra
78880,HR 6011,16.149689,3.454475,5.93,396.3,K5III,Ser
78897,HR 6014,16.153115,6.378695,5.93,92.3,K1+...,Ser
79711,HR 6090,16.319783,49.038159,5.93,639.5,K6III,Her
81275,HR 6178,16.651452,-37.21737,5.93,365.6,B9.5V+...,Sco
83639,HR 6366,17.146539,-30.40373,5.93,255.2,Fm,Sco
84473,HR 6408,17.320142,-59.694612,5.93,2489.7,K2IIICN...,Ara
85262,HR 6487,17.477476,-55.169686,5.93,985.4,G8II/III,Ara
86805,HR 6620,17.79355,-14.725824,5.93,599.6,B9V,Ser
87542,HR 6681,17.938621,-15.812521,5.93,241.2,A0V,Ser
90562,61 Ser,18.532498,-1.002977,5.93,614.2,A4III,Ser
91064,HR 6988,18.631785,-21.397725,5.93,340.5,A5IV,Sgr
92110,ν Lyr,18.82942,32.81282,5.93,1309.9,B3IV,Lyr
93329,HR 7190,19.065985,-51.018604,5.93,325.5,K0/K1III,Tel
93468,HR 7230,19.094772,-15.660419,5.93,715.3,B8IIIsp...,Sgr
94016,19 Lyr,19.196114,31.283456,5.93,891.1,B9p Si,Lyr
96670,HR 7502,19.71239,32.426741,5.93,1964.8,A5III,Cyg
103504,HR 8046,21.040873,-38.53097,5.93,219.6,K2III,Mic
103624,HR 8078,21.063225,53.2859,5.93,372.8,K0III,Cyg
105471,69 Cyg,21.429729,36.667386,5.93,,B0Ib,Cyg
109231,HR 8461,22.197592,16.040551,5.93,179.2,K1III,Peg
111688,HR 8643,22.69334,41.549123,5.93,299.2,G9III,Lac
111887,HR 8654,22.734782,39.465348,5.93,692.5,K5III+...,Lac
117174,HR 9027,23.837425,-9.974136,5.93,297.3,K0IV,Aqr
117393,24 Psc,23.882101,-3.155482,5.93,448.0,G9III,Psc
1094,HR 42,0.228401,-26.022345,5.94,1294.3,K5III,Scl
2371,HR 113,0.505534,59.977554,5.94,769.2,B9IIIn,Cas
2781,14 Cet,0.592454,-0.50561,5.94,177.7,F5IV,Cet
3513,HR 198,0.749187,-42.676558,5.94,210.0,A7V,Phe
7628,HR 471,1.640968,-36.528251,5.94,332.1,K0III,Scl
8408,HR 521,1.810808,37.95287,5.94,341.2,K0III,And
8576,HR 541,1.848459,-50.206138,5.94,251.7,A1V,Phe
10211,63 Cet,2.193287,-1.825429,5.94,388.3,G9III:,Cet
13333,HR 829,2.866319,68.888497,5.94,1289.2,F5:Ib-II,Cas
15630,HR 1001,3.364577,49.070905,5.94,142.6,F6V,Per
19328,HR 1284,4.150436,13.398281,5.94,406.2,B9.5V,Tau
20567,HR 1416,4.418153,-61.238193,5.94,701.4,K4/K5III,Ret
21194,HR 1401,4.558511,72.528605,5.94,331.8,A8m,Cam
25228,HR 1776,5.4107,31.143148,5.94,689.5,B9III,Aur
31596,8 Lyn,6.6282,61.481233,5.94,169.8,G8IV-V,Lyn
32851,HR 2558,6.861785,-36.23027,5.94,180.1,A3V,Pup
34268,HR 2665,7.122889,34.009288,5.94,656.3,K4III,Gem
34724,HR 2726,7.207173,-36.544381,5.94,908.5,B4V,Pup
36055,61 Gem,7.448981,20.257557,5.94,446.8,F2Vn,Gem
38059,HR 3049,7.820736,-35.243286,5.94,516.1,B9V,Pup
41000,20 Cnc,8.3894,18.3322,5.94,384.2,A9V,Cnc
41460,29 Cnc,8.477039,14.210822,5.94,343.3,A5V,Cnc
45529,HR 3686,9.307199,35.36408,5.94,283.6,A8V,Lyn
55981,58 UMa,11.508651,43.173242,5.94,174.2,F4V,UMa
56149,HR 4446,11.546538,-7.827523,5.94,481.1,K4III,Crt
56558,HR 4485,11.630127,-67.620379,5.94,353.7,K0III,Mus
59973,HR 4691,12.336326,-22.1757,5.94,386.0,K0III+...,Crv
70161,HR 5388,14.400243,8.243969,5.94,441.9,A3V,Boo
77036,HR 5878,15.776337,55.474791,5.94,879.1,K3III,Dra
82648,HR 6275,16.941328,-52.283746,5.94,378.8,A0III,Ara
83847,HR 6374,17.194077,-48.873399,5.94,1113.2,M1/M2III,Ara
85123,HR 6506,17.446153,34.695802,5.94,288.4,A0V,Her
86001,HR 6562,17.626724,-15.571038,5.94,1545.8,F0IV,Ser
87119,HR 6643,17.85904,-40.772461,5.94,565.3,M2III,Sco
88419,HR 6748,18.106585,-36.019788,5.94,57.3,G3V,Sgr
100797,ο Cap,20.498307,-18.583178,5.94,216.4,A1V,Cap
103766,4 Equ,21.090756,5.958199,5.94,159.6,F8V,Equ
107031,HR 8327,21.748134,62.460567,5.94,2992.3,O9II,Cep
108503,HR 8380,22.051044,-76.118427,5.94,204.1,F3III,Oct
111572,HR 8633,22.671779,53.845927,5.94,366.5,B8V,Lac
113326,HR 8759,23.025475,-4.711461,5.94,1475.8,K0,Aqr
4893,39 And,1.048407,41.345157,5.95,350.0,A5m,And
5649,HR 359,1.212616,-37.856479,5.95,226.3,A9IV: (+F/G),Scl
7433,HR 457,1.598542,17.433841,5.95,189.4,F0IV,Psc
12788,HR 791,2.747133,67.82463,5.95,413.4,A5III,Cas
16623,7 Tau,3.574062,24.464393,5.95,429.2,A3V,Tau
17804,HR 1170,3.818922,43.963095,5.95,242.0,A9IV,Per
19946,HR 1332,4.288673,-6.472177,5.95,756.7,G8III:,Eri
20191,HR 1337,4.337341,41.80807,5.95,401.7,K0III,Per
20840,HR 1421,4.47751,-19.458874,5.95,308.3,K2III,Eri
20990,HR 1439,4.511203,-35.653504,5.95,393.0,K0II,Eri
23207,5 Aur,5.005095,39.394701,5.95,194.8,F5V,Aur
27187,HR 1988,5.776364,1.168193,5.95,128.1,G4V,Ori
27644,HR 2039,5.868814,-9.0419,5.95,322.6,A2Vn,Ori
28014,HR 2086,5.937296,-22.839975,5.95,289.1,K0/K1III,Lep
31518,HR 2428,6.612944,-13.321036,5.95,688.1,K4/K5III,CMa
33642,HR 2624,7.006599,-8.406821,5.95,1076.4,B9III,Mon
34960,HR 2759,7.249209,-41.426394,5.95,547.2,B4III/IV,Pup
35034,HR 2752,7.262011,-10.583605,5.95,395.3,K0,Mon
36243,HR 2870,7.480876,-31.848401,5.95,744.6,B3V+...,Pup
36393,HR 2892,7.508587,-54.399365,5.95,474.8,M1III,Car
37371,HR 2966,7.693099,3.624779,5.95,454.9,A0V,CMi
40578,HR 3259,8.306651,-12.632173,5.95,40.7,K0V,Pup
41205,HR 3346,8.431002,-64.600618,5.95,366.5,G8/K0III,Vol
42028,HR 3402,8.591307,-26.843487,5.95,585.6,A1V+...,Pyx
43774,HR 3564,8.942813,-16.708748,5.95,723.2,K3III,Hya
44764,75 Cnc,9.146483,26.629112,5.95,101.1,G5IV,Cnc
44769,HR 3625,9.147526,33.882217,5.95,62.6,F9V,Lyn
46726,HR 3802,9.548826,-13.516804,5.95,739.6,K4III,Hya
48055,HR 3892,9.824471,-37.186765,5.95,404.7,K2III,Ant
48390,HR 3924,9.897251,-51.146713,5.95,2296.9,B2V,Vel
50177,35 Leo,10.275639,23.503095,5.95,101.7,G2IV,Leo
52426,HR 4195,10.751118,67.411384,5.95,1240.1,C5II,UMa
52881,HR 4240,10.851502,-3.092667,5.95,505.7,K2,Sex
53179,HR 4266,10.908222,-61.826622,5.95,1443.2,K4III,Car
